Source;Titre;Marque;Modèle;Année;Prix_DT;Kilométrage;Energie;Boite;Localisation;Puissance_Fiscale;Etat_Vehicule;Annonce-Deposee;Annonce-Detectee;Statut;Lien;Nb_Options;Options;Description
automobile.tn;Volkswagen Golf 8 Life 1.4 L TSI 150 cv Boîte auto;Volkswagen;Golf 8;2023.0;105000.0;50000.0;Essence;Traction;Ben Arous;8cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/volkswagen/golf-8/118210;;;
automobile.tn;KIA XCeed 1.5 T-GDI 16V GPF DCT7 ISG 159 cv Boîte auto;Kia;XCeed;2022.0;95000.0;17000.0;Essence;Traction;Ariana;9cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/xceed/127581;;;
automobile.tn;Seat Ateca Xperience 1.4 L TSI 150 cv Boîte auto;Seat;Ateca;2023.0;85000.0;84000.0;Essence;Traction;Bizerte;8cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/ateca/127580;;;
automobile.tn;Audi A3 Berline Attraction Plus 1.2 TSI 16V S&S 105 cv;Audi;A3 Berline;2014.0;45500.0;160000.0;Essence;Traction;La Manouba;5cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/audi/a3-berline/127433;;;
automobile.tn;Seat Ibiza Style 1.2 i 12V 60 cv;Seat;Ibiza;2011.0;26600.0;220000.0;Essence;Traction;Ariana;5cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/seat/ibiza/127575;;;
automobile.tn;Jeep Compass Limited 1.3 16V Turbo MultiAir 2WD DCT6 S&S 150 cv Boîte auto;Jeep;Compass;2022.0;120120.0;60000.0;Essence;Traction;Sfax;8cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/jeep/compass/123701;;;
automobile.tn;BMW Série 1 114d 1.5 d 12V 95 cv;Bmw;Série 1;2017.0;49000.0;250000.0;Diesel;Traction;Mahdia;5cv;;2026-06-20;2026-07-13;;https://www.automobile.tn/fr/occasion/bmw/serie-1-5p/127570;;;
automobile.tn;Citroën C3 Live 1.2 VTi PureTech 12V 82 cv;Citroën;C3;2020.0;35000.0;61000.0;Essence;Traction;Siliana;4cv;;2026-06-19;2026-07-13;;https://www.automobile.tn/fr/occasion/citroen/c3/125362;;;
automobile.tn;Ford Focus Connected Pack Confort 1.0 SCTi 12V EcoBoost 125 cv;Ford;Focus;2019.0;57000.0;139000.0;Essence;Traction;Siliana;6cv;;2026-06-19;2026-07-13;;https://www.automobile.tn/fr/occasion/ford/focus/127569;;;
automobile.tn;Mercedes-Benz Classe E AMG 180 1.5 Ti 16V 9G-TRONIC 156 cv Boîte auto;Mercedes-benz;Classe E;2022.0;120000.0;49000.0;Essence;Intégrale;Tunis;12cv;;2026-06-19;2026-07-13;;https://www.automobile.tn/fr/occasion/mercedes-benz/classe-e/126942;;;
automobile.tn;KIA Rio 5p EX 1.2 i-CVVT 16V 84 cv;Kia;Rio 5p;2020.0;49500.0;158000.0;Essence;Traction;Tunis;5cv;;2026-06-19;2026-07-13;;https://www.automobile.tn/fr/occasion/kia/rio-5p/127563;;;
